gid	RNAkb	gene	firstRPKM	expandedRPKM	finalRPKM	fractionMulti
667512	0.924	EG667512	0.00	0.00	0.00	0.00
667513	0.621	EG667513	0.00	0.00	0.00	0.00
667517	63.537	LOC667517	0.00	0.00	0.00	1.00
667518	0.539	LOC667518	0.49	0.45	11.81	0.97
667519	0.947	LOC667519	0.07	0.06	0.17	0.73
667521	1.398	LOC667521	0.09	0.09	0.22	0.68
667524	0.498	LOC667524	0.00	0.00	0.84	1.00
667525	0.529	EG667525	0.00	0.00	5.64	1.00
667526	1.567	LOC667526	0.06	0.06	0.57	0.92
667527	29.397	LOC667527	0.00	0.00	0.00	1.00
667528	0.558	LOC667528	0.06	0.05	0.12	0.68
667529	13.587	EG667529	0.14	0.12	0.10	0.07
66753	3.630	4933407N01Rik	9.51	9.92	7.71	0.01
667530	0.384	EG667530	0.00	0.00	0.00	0.00
667531	0.978	LOC667531	0.03	0.03	0.02	0.00
667532	2.699	EG667532	0.01	0.01	0.02	0.53
667534	39.921	LOC667534	0.01	0.01	0.06	0.88
667536	0.924	LOC667536	0.00	0.00	0.00	0.00
667537	0.438	LOC667537	0.60	0.55	5.85	0.93
667542	0.444	LOC667542	0.00	0.00	0.00	0.00
667543	1.005	EG667543	0.00	0.00	0.00	0.00
667546	35.386	LOC667546	0.00	0.00	0.01	1.00
667547	1.657	LOC667547	0.00	0.00	0.00	0.00
667548	0.551	LOC667548	0.42	0.39	4.07	0.93
667549	0.392	LOC667549	0.08	0.08	7.91	0.99
66755	1.909	4933415F23Rik	0.14	0.13	0.36	0.72
667550	0.347	EG667550	0.09	0.17	0.40	0.67
667551	2.774	EG667551	0.00	0.00	0.00	0.00
667552	3.112	LOC667552	0.00	0.00	0.00	0.00
667555	0.845	LOC667555	0.31	0.29	0.86	0.74
667556	2.638	LOC667556	0.00	0.00	0.00	0.00
667558	0.653	LOC667558	1.10	1.02	1.29	0.39
66756	4.843	4933411K20Rik	2.63	2.37	2.05	0.11
667560	1.494	LOC667560	0.00	0.00	0.00	0.00
667562	12.826	LOC667562	0.00	0.00	0.04	1.00
667563	0.960	LOC667563	0.07	0.06	0.65	0.93
667564	1.204	LOC667564	0.05	0.05	0.68	0.94
667565	1.489	LOC667565	0.00	0.00	0.05	1.00
667566	0.980	LOC667566	0.67	0.62	0.83	0.43
667567	0.485	LOC667567	0.07	0.06	0.05	0.00
66757	1.656	Deadc1	3.18	2.56	1.99	0.01
667570	7.589	LOC667570	0.00	0.00	0.00	1.00
667572	1.460	LOC667572	3.68	5.48	7.07	0.40
667574	0.411	LOC667574	0.00	0.00	0.00	0.00
667578	1.195	LOC667578	0.00	0.00	0.00	0.00
66758	2.113	Zfp474	0.02	0.01	0.01	0.00
667580	2.644	LOC667580	0.00	0.00	0.01	1.00
667582	0.853	LOC667582	0.46	0.43	1.07	0.69
667583	0.471	LOC667583	0.00	0.00	0.00	0.00
667584	1.245	EG667584	0.00	0.00	0.11	1.00
667585	12.715	LOC667585	0.00	0.00	0.00	0.00
667586	2.448	EG667586	0.00	0.00	0.00	0.00
667587	0.820	EG667587	0.24	0.22	7.16	0.98
667589	0.922	LOC667589	26.68	24.72	26.74	0.29
667592	12.815	LOC667592	0.09	0.09	0.10	0.32
667596	0.444	LOC667596	0.00	0.00	0.00	0.00
667597	2.048	LOC667597	19.55	18.17	20.05	0.30
667598	1.298	EG667598	0.00	0.00	0.54	1.00
667599	0.924	EG667599	0.00	0.00	0.00	0.00
66760	1.547	4933425H06Rik	0.00	0.00	0.00	0.00
667601	0.300	EG667601	0.00	0.00	0.00	0.00
667604	0.393	EG667604	0.00	0.00	0.00	0.00
667606	0.856	LOC667606	8.98	8.32	23.30	0.72
667607	2.723	LOC667607	0.00	0.00	0.00	0.00
667609	1.196	LOC667609	0.30	0.28	1.33	0.84
66761	0.981	4933417A18Rik	0.10	0.03	0.02	0.00
667610	0.558	EG667610	0.35	0.33	0.42	0.40
667611	1.374	LOC667611	0.52	0.49	2.63	0.86
667612	4.274	LOC667612	0.00	0.00	0.00	0.00
667613	0.680	LOC667613	0.24	0.22	0.38	0.55
667616	36.931	LOC667616	0.00	0.00	0.00	1.00
667617	3.657	LOC667617	0.19	0.17	2.90	0.95
667618	1.148	EG667618	1.94	1.80	24.13	0.94
667619	4.351	LOC667619	0.38	0.35	2.34	0.88
667621	0.529	Igkv4-77	0.00	0.00	0.00	0.00
667623	0.924	LOC667623	0.00	0.00	0.00	0.00
667624	26.520	LOC667624	0.08	0.08	0.07	0.16
667625	8.747	LOC667625	0.01	0.01	0.01	0.00
667626	0.492	EG667626	0.00	0.00	0.00	0.00
66763	2.157	4933425L06Rik	0.00	0.00	0.00	0.00
667630	0.642	LOC667630	0.36	0.33	0.51	0.50
667631	0.721	EG667631	0.86	0.80	1.30	0.52
667632	0.554	LOC667632	0.00	0.00	0.38	1.00
667635	0.960	EG667635	0.00	0.00	0.02	1.00
667636	1.233	EG667636	0.16	0.15	6.32	0.98
667637	2.764	EG667637	0.01	0.01	0.02	0.52
667638	2.336	LOC667638	0.03	0.03	0.04	0.46
667639	1.019	LOC667639	0.00	0.00	0.00	0.00
667644	0.951	LOC667644	0.10	0.10	1.77	0.96
667649	0.357	EG667649	0.00	0.00	0.00	0.00
66765	1.527	4933411K16Rik	0.15	0.14	0.11	0.00
667650	6.307	LOC667650	0.04	0.04	0.06	0.49
667651	9.829	LOC667651	0.01	0.01	0.01	0.38
667652	0.954	LOC667652	0.14	0.13	0.42	0.76
667655	43.037	LOC667655	0.01	0.01	0.02	0.50
667656	0.618	LOC667656	0.05	0.05	0.60	0.94
667658	0.331	LOC667658	0.00	0.00	0.00	0.00
667659	2.660	LOC667659	0.00	0.00	0.01	1.00
66766	1.139	4933425O20Rik	0.09	0.08	0.08	0.25
667662	1.298	EG667662	0.00	0.00	1.24	1.00
667663	6.955	Myo3a	0.01	22.90	2636.98	0.99
667666	4.175	LOC667666	0.00	0.00	0.04	1.00
667667	0.429	LOC667667	0.08	0.07	0.11	0.50
667669	2.376	EG667669	0.01	0.01	0.87	0.99
667670	0.533	Igkv4-65	0.00	0.00	0.00	0.00
667672	0.520	LOC667672	0.00	0.00	0.00	0.00
667675	0.705	LOC667675	0.09	0.09	0.07	0.00
667676	13.913	LOC667676	0.74	0.74	0.81	0.29
667678	5.202	LOC667678	0.01	0.01	0.02	0.54
667679	0.902	LOC667679	0.44	0.40	1.14	0.73
66768	1.464	4933428G09Rik	1.59	1.64	1.26	0.00
667681	0.444	LOC667681	0.00	0.00	0.00	0.00
667682	0.528	EG667682	4.77	4.42	100.90	0.97
667683	0.352	EG667683	0.00	0.00	0.13	1.00
667684	0.955	LOC667684	0.00	0.00	0.02	1.00
667686	0.391	LOC667686	0.59	0.54	6.08	0.93
667688	1.512	LOC667688	0.35	0.32	0.26	0.06
66769	1.214	4933427E11Rik	0.05	0.05	0.04	0.00
667692	1.738	EG667692	0.00	0.00	0.00	0.00
667693	3.156	LOC667693	0.01	0.01	0.01	0.00
667695	1.738	EG667695	0.00	0.00	0.00	0.00
667696	1.187	LOC667696	93.61	119.15	150.96	0.39
667697	0.831	LOC667697	0.43	0.40	0.45	0.31
667699	0.430	LOC667699	0.23	0.21	0.27	0.40
667700	0.952	LOC667700	0.41	0.38	1.49	0.80
667701	1.018	LOC667701	1.48	1.37	1.61	0.34
667703	14.741	LOC667703	0.02	0.02	0.05	0.68
667705	1.268	EG667705	0.03	0.02	0.02	0.00
667706	0.712	LOC667706	0.09	0.09	1.51	0.95
667709	4.645	LOC667709	0.05	0.05	0.89	0.96
66771	4.242	4933439F18Rik	21.15	20.33	16.21	0.03
667711	0.789	LOC667711	0.29	0.27	0.53	0.61
667712	3.558	EG667712	0.01	0.01	0.02	0.63
667713	1.453	LOC667713	0.05	0.04	0.05	0.34
667715	1.472	LOC667715	0.00	0.00	0.14	1.00
667716	0.688	LOC667716	0.00	0.00	0.00	0.00
667717	0.796	LOC667717	0.25	0.23	5.04	0.96
667718	0.764	EG667718	0.04	0.04	0.03	0.00
66772	1.048	Asb17	0.09	0.09	0.07	0.00
667720	1.877	EG667720	0.02	0.02	0.02	0.00
667721	0.913	LOC667721	0.43	0.40	0.38	0.20
667722	1.175	LOC667722	0.00	0.00	0.04	1.00
667723	2.839	EG667723	0.00	0.00	3.29	1.00
667727	27.286	LOC667727	0.01	0.01	0.11	0.93
667728	0.405	EG667728	0.32	0.30	11.00	0.98
667729	60.969	LOC667729	0.10	0.09	0.10	0.33
66773	1.171	Speer4c	0.06	0.05	0.04	0.00
667731	11.276	LOC667731	0.04	0.03	0.04	0.42
667732	0.866	LOC667732	0.04	0.03	0.02	0.00
667733	73.914	LOC667733	0.01	0.01	0.02	0.68
667735	3.981	LOC667735	0.00	0.00	0.00	0.00
667736	1.390	EG667736	0.00	0.00	0.00	0.00
667737	1.612	LOC667737	0.10	0.09	1.34	0.95
667739	0.876	LOC667739	0.00	0.00	30.10	1.00
667741	0.606	EG667741	0.05	0.05	0.04	0.00
667742	6.023	LOC667742	0.10	0.11	0.10	0.12
667743	1.929	LOC667743	0.02	0.02	1.31	0.99
667745	26.115	LOC667745	0.01	0.01	0.02	0.51
667746	0.982	LOC667746	0.03	0.03	0.07	0.67
667749	0.713	LOC667749	1.79	1.66	2.59	0.51
66775	2.082	Ptplad2	0.80	0.77	0.59	0.00
667752	1.353	LOC667752	0.02	0.02	0.07	0.77
667754	8.624	LOC667754	0.00	0.00	0.01	1.00
667755	0.455	LOC667755	3.16	2.93	35.51	0.94
667756	0.411	LOC667756	0.32	0.29	2.78	0.92
667758	1.148	LOC667758	0.00	0.00	0.18	1.00
667759	0.494	EG667759	1.13	1.04	54.46	0.99
667760	15.868	LOC667760	0.00	0.00	0.00	1.00
667761	1.114	EG667761	0.00	0.00	0.00	0.00
667762	0.497	LOC667762	0.33	0.30	1.17	0.80
667764	20.465	LOC667764	0.00	0.00	0.01	1.00
667765	0.512	LOC667765	0.00	0.00	0.00	0.00
667766	13.700	LOC667766	0.02	0.02	0.05	0.71
667767	0.885	LOC667767	0.18	0.17	0.47	0.72
667768	0.686	LOC667768	0.10	0.09	0.07	0.00
667769	13.069	LOC667769	0.00	0.00	0.01	1.00
667772	5.781	Myh15	0.06	0.06	0.05	0.08
667773	2.048	LOC667773	0.18	0.16	0.37	0.67
667774	0.803	LOC667774	0.04	0.04	0.26	0.88
667775	1.792	EG667775	0.53	0.49	1.07	0.65
667776	2.407	LOC667776	0.16	0.15	2.32	0.95
667777	0.946	EG667777	0.10	0.10	0.13	0.39
667778	2.056	LOC667778	0.03	0.03	0.11	0.80
667779	0.536	EG667779	0.00	0.00	2.22	1.00
667780	1.325	LOC667780	0.00	0.00	0.04	1.00
667781	12.835	LOC667781	0.02	0.01	0.02	0.54
667782	16.314	LOC667782	0.01	0.01	0.03	0.74
667783	0.307	LOC667783	2.13	1.97	4.56	0.67
667786	0.415	LOC667786	2.13	1.97	2.02	0.25
667788	0.598	LOC667788	0.00	0.00	0.12	1.00
667791	0.532	LOC667791	0.74	0.68	4.82	0.89
667792	14.990	EG667792	0.01	0.01	0.01	0.45
667793	54.422	LOC667793	0.00	0.00	0.01	1.00
667794	0.435	EG667794	0.00	0.00	0.00	0.00
667795	1.363	EG667795	0.24	0.22	1.26	0.87
667796	0.459	LOC667796	0.43	0.40	0.41	0.25
667797	0.576	LOC667797	0.00	0.00	0.00	0.00
667798	1.551	EG667798	0.02	0.02	0.02	0.00
667799	2.561	LOC667799	0.57	0.53	2.44	0.83
66780	1.426	4933436I01Rik	0.05	0.04	0.03	0.00
667801	0.436	LOC667801	0.00	0.00	0.96	1.00
667802	1.016	LOC667802	8.34	7.73	15.73	0.62
667803	1.263	C920025E04Rik	0.18	0.17	0.80	0.84
667804	0.716	LOC667804	0.00	0.00	0.00	0.00
667806	1.196	LOC667806	5.36	4.97	8.08	0.53
667807	1.967	LOC667807	0.02	0.02	0.13	0.88
667809	1.540	LOC667809	0.08	0.08	0.24	0.75
667812	5.633	LOC667812	0.01	0.01	0.13	0.94
667814	0.484	EG667814	0.07	0.06	0.05	0.00
667816	0.377	LOC667816	1.65	1.53	4.77	0.75
667817	0.635	LOC667817	1.24	1.15	1.11	0.20
667819	8.708	LOC667819	0.02	0.02	0.02	0.26
667822	27.181	EG667822	0.01	0.01	0.02	0.50
667823	3.618	EG667823	0.05	0.04	0.20	0.85
667824	0.662	LOC667824	0.15	0.14	2.36	0.95
667826	0.505	LOC667826	0.84	0.78	4.02	0.85
667827	11.696	LOC667827	0.03	0.03	0.04	0.38
667828	26.568	LOC667828	0.04	0.04	0.17	0.82
667829	1.982	LOC667829	0.00	0.00	0.18	1.00
667830	5.758	LOC667830	0.02	0.02	0.03	0.51
667832	0.835	LOC667832	6.62	6.13	19.30	0.76
667837	6.319	LOC667837	0.04	0.04	0.08	0.63
667838	43.080	LOC667838	0.00	0.00	0.00	1.00
667840	3.347	LOC667840	0.14	0.13	4.34	0.98
667841	4.640	LOC667841	0.00	0.00	0.07	1.00
667842	0.493	LOC667842	1.13	1.05	3.55	0.77
667845	0.896	LOC667845	3.18	2.94	2.60	0.13
667846	0.981	EG667846	0.43	0.40	0.50	0.38
667847	1.640	EG667847	0.46	0.43	0.56	0.41
667849	1.297	LOC667849	0.05	0.05	0.13	0.70
667852	8.532	LOC667852	0.12	0.11	0.17	0.52
667855	0.444	LOC667855	0.07	0.07	0.05	0.00
667858	101.360	LOC667858	0.01	0.01	0.01	0.37
667859	0.370	Igk-V8-18	0.00	0.00	0.00	0.00
66786	3.063	Olfr701	0.01	0.01	0.01	0.00
667860	0.674	LOC667860	0.05	0.04	0.07	0.53
667861	29.539	LOC667861	0.03	0.03	0.04	0.41
667862	6.559	LOC667862	0.00	0.00	0.00	1.00
667863	1.361	LOC667863	0.12	0.11	0.50	0.83
667864	0.731	LOC667864	0.00	0.00	3.44	1.00
667865	0.347	Igk-V19-17	0.00	0.00	0.20	1.00
667867	1.427	LOC667867	0.02	0.02	0.24	0.94
667868	0.779	LOC667868	0.00	0.00	0.09	1.00
667869	0.627	LOC667869	0.42	0.39	0.60	0.50
66787	2.787	4933433P14Rik	5.13	4.88	4.66	0.19
667872	1.380	LOC667872	0.02	0.02	0.27	0.94
667874	1.270	LOC667874	0.08	0.07	0.07	0.25
667876	0.898	LOC667876	0.11	0.10	0.26	0.70
667877	29.525	LOC667877	0.01	0.01	0.02	0.55
667878	0.794	LOC667878	0.49	0.46	4.11	0.91
667879	0.547	LOC667879	0.00	0.00	0.04	1.00
667880	6.046	LOC667880	0.00	0.00	0.00	0.00
667881	0.347	Igk-V19-14	0.00	0.00	0.13	1.00
667882	2.889	LOC667882	0.01	0.01	0.01	0.00
667883	3.927	EG667883	0.34	0.32	0.89	0.72
667884	1.047	EG667884	0.03	0.03	0.02	0.00
667886	2.578	LOC667886	0.06	0.06	0.30	0.85
667888	4.835	LOC667888	0.02	0.02	0.17	0.91
667889	1.364	LOC667889	0.10	0.09	0.48	0.86
66789	1.536	Alg14	7.73	5.72	4.58	0.04
667890	25.496	LOC667890	0.01	0.01	0.02	0.65
667891	1.065	LOC667891	7.92	7.34	12.09	0.53
667892	0.962	LOC667892	5.03	4.66	6.31	0.43
667893	12.649	LOC667893	0.01	0.01	0.03	0.76
667894	1.127	LOC667894	0.09	0.08	0.06	0.00
667895	55.080	LOC667895	0.01	0.01	0.01	0.47
667896	4.801	LOC667896	0.01	0.01	0.01	0.00
667897	0.950	LOC667897	0.21	0.19	0.59	0.75
667899	0.357	Igk-V19-13	0.00	0.00	0.13	1.00
66790	1.310	Grtp1	2.85	2.75	2.12	0.00
667900	5.195	LOC667900	0.08	0.08	0.08	0.27
667901	6.071	LOC667901	0.00	0.00	0.00	0.00
667902	1.359	LOC667902	0.10	0.09	0.24	0.71
667904	1.477	LOC667904	0.00	0.00	0.00	0.00
667906	0.690	LOC667906	1.04	0.97	3.52	0.79
667907	6.287	LOC667907	0.00	0.00	0.08	1.00
667908	0.681	Igkv3-12-1	0.00	0.00	0.00	0.00
667911	4.290	LOC667911	0.03	0.20	0.21	0.28
667912	5.974	LOC667912	0.00	0.00	0.00	0.00
667914	0.359	Igk-V21-12	0.00	0.00	0.06	1.00
667915	4.283	LOC667915	0.02	0.01	0.14	0.94
667916	6.091	LOC667916	0.00	0.00	0.00	0.00
667917	1.167	Igk-V21-11	0.00	0.00	0.00	0.00
667918	0.972	Olfr664	0.00	0.00	0.00	0.00
667919	0.510	LOC667919	0.51	0.48	0.46	0.20
667920	287.041	LOC667920	0.01	0.01	0.01	0.32
667922	0.871	LOC667922	0.15	0.14	15.82	0.99
667924	0.359	Igk-V21-10	0.00	0.00	0.13	1.00
667927	127.570	LOC667927	0.01	0.00	0.00	1.00
667928	0.359	Igk-V21-9	0.00	0.00	0.06	1.00
667929	0.852	EG667929	0.00	0.00	0.00	0.00
66793	1.128	Efcab1	0.06	0.05	0.04	0.00
667931	2.569	EG667931	0.00	0.02	0.02	0.00
667933	0.384	LOC667933	0.00	0.00	0.00	0.00
667934	0.961	LOC667934	0.00	0.00	0.00	0.00
667936	1.161	Igk-V21-6	0.00	0.00	0.00	0.00
667937	0.705	LOC667937	0.93	0.86	2.98	0.78
667938	14.638	LOC667938	0.01	0.01	0.01	0.29
667939	13.319	LOC667939	0.03	0.03	0.04	0.35
667940	0.359	Igk-V21-5	0.09	0.08	0.19	0.68
667941	0.319	LOC667941	0.72	0.67	5.41	0.90
667942	2.229	LOC667942	0.07	0.07	0.15	0.64
667946	0.359	Igk-V21-3	0.00	0.00	0.06	1.00
667947	2.407	LOC667947	0.19	0.18	0.47	0.70
667948	6.094	LOC667948	0.00	0.00	0.00	0.00
667949	4.824	LOC667949	0.00	0.00	0.09	1.00
66795	1.609	Atg10	3.31	3.47	2.69	0.01
667950	0.983	LOC667950	0.03	0.03	0.14	0.84
667951	14.644	LOC667951	0.00	0.00	0.05	1.00
667952	0.778	EG667952	0.13	0.12	8.15	0.99
667954	14.381	LOC667954	0.00	0.00	0.00	1.00
667956	2.790	LOC667956	0.00	0.00	0.13	1.00
667957	25.537	LOC667957	0.00	0.00	0.01	1.00
667961	6.081	LOC667961	0.00	0.00	0.00	0.00
667962	4.324	LOC667962	0.00	0.00	0.11	1.00
667964	4.928	LOC667964	0.02	0.02	0.11	0.85
667966	1.535	LOC667966	0.36	0.34	1.57	0.83
667967	2.630	LOC667967	0.00	0.00	0.33	1.00
667968	3.142	LOC667968	0.01	0.01	0.10	0.92
66797	8.088	Cntnap2	1.50	1.55	1.20	0.00
667970	0.394	EG667970	0.08	0.08	0.06	0.00
667972	40.818	LOC667972	0.00	0.00	0.01	1.00
667973	0.880	LOC667973	0.22	0.21	0.77	0.79
667974	5.996	LOC667974	0.00	0.00	0.00	0.00
667975	1.003	LOC667975	5.22	4.83	6.49	0.43
667976	4.006	LOC667976	0.02	0.02	0.02	0.27
667977	1.197	H2-gs17	0.25	0.23	0.72	0.75
667978	1.707	EG667978	0.08	0.07	4.41	0.99
667982	0.657	LOC667982	0.00	0.00	0.11	1.00
667985	94.904	LOC667985	0.11	0.10	0.13	0.40
667986	2.061	LOC667986	0.05	0.04	0.39	0.92
667987	3.489	LOC667987	0.01	0.01	0.01	0.00
667988	1.035	EG667988	0.00	0.00	0.00	0.00
667989	0.556	LOC667989	0.24	0.22	0.42	0.60
66799	2.354	Ube2w	2.65	2.79	2.33	0.08
667992	0.954	EG667992	0.03	0.03	0.02	0.00
667993	3.551	LOC667993	0.02	0.02	0.02	0.30
667994	6.084	LOC667994	0.03	0.03	0.03	0.25
667997	1.094	LOC667997	0.48	0.44	0.62	0.45
667999	0.999	LOC667999	4.22	3.91	7.08	0.57
668001	6.282	LOC668001	0.00	0.00	0.08	1.00
668002	3.357	LOC668002	0.01	0.01	0.02	0.64
668005	0.859	LOC668005	0.00	0.00	0.27	1.00
668008	6.091	LOC668008	0.00	0.00	0.00	0.00
668009	4.321	LOC668009	0.00	0.00	0.18	1.00
66801	1.338	Prkrip1	11.23	8.47	7.42	0.12
668010	1.279	LOC668010	13.15	12.18	16.52	0.43
668011	4.838	LOC668011	0.02	0.02	0.10	0.85
668015	0.813	LOC668015	0.72	0.67	12.88	0.96
668017	6.015	LOC668017	0.00	0.00	0.00	0.00
668018	14.848	LOC668018	1.14	1.15	1.21	0.27
668020	0.455	LOC668020	0.36	0.33	0.41	0.38
668021	2.790	LOC668021	0.00	0.00	0.13	1.00
668022	0.856	LOC668022	0.11	0.11	0.87	0.90
668025	2.879	EG668025	0.00	0.00	0.00	0.00
668026	3.249	LOC668026	0.02	0.02	0.02	0.32
668027	2.915	LOC668027	0.06	0.05	0.06	0.38
668029	0.584	LOC668029	2.07	1.92	2.80	0.47
668030	1.205	LOC668030	0.00	0.00	0.14	1.00
668032	13.414	LOC668032	0.09	0.08	1.97	0.97
668033	2.832	EG668033	0.00	0.00	0.02	1.00
668034	0.671	LOC668034	0.44	0.41	11.82	0.97
668035	1.059	LOC668035	0.00	0.00	0.00	0.00
668036	1.072	LOC668036	0.00	0.00	0.00	0.00
668037	0.968	LOC668037	0.07	0.06	0.07	0.34
668038	0.598	LOC668038	0.71	0.66	1.13	0.55
668039	3.621	LOC668039	0.00	0.00	0.03	1.00
668040	1.418	LOC668040	2.19	2.03	3.16	0.50
668041	0.516	LOC668041	1.58	1.47	37.50	0.97
668042	1.595	LOC668042	0.00	0.00	0.04	1.00
668043	2.633	LOC668043	0.04	0.03	0.25	0.91
668044	0.796	LOC668044	0.00	0.00	0.00	0.00
668045	1.768	EG668045	0.00	0.00	4.69	1.00
668047	3.958	EG668047	0.05	0.05	1.38	0.97
66805	1.971	Tspan1	5.43	5.57	4.32	0.01
668050	1.681	EG668050	0.00	0.00	0.03	1.00
668051	1.151	LOC668051	0.06	0.05	2.43	0.98
668052	132.986	LOC668052	0.01	0.01	0.01	0.39
668053	3.202	LOC668053	0.00	0.00	0.01	1.00
668055	1.678	LOC668055	0.08	0.07	0.11	0.51
668057	1.102	LOC668057	0.24	0.22	1.25	0.86
668058	0.907	LOC668058	0.11	0.10	0.21	0.63
668059	0.696	LOC668059	0.00	0.00	0.07	1.00
668061	0.306	EG668061	0.00	0.00	0.00	0.00
668062	6.518	LOC668062	0.34	0.31	0.37	0.36
668063	1.369	LOC668063	0.00	0.00	0.07	1.00
668066	3.111	LOC668066	0.01	0.02	0.30	0.95
668068	16.941	LOC668068	0.32	0.30	0.38	0.40
668069	29.110	LOC668069	0.01	0.01	0.02	0.66
668070	0.709	LOC668070	0.32	0.30	5.89	0.96
668071	2.247	LOC668071	0.10	0.09	5.58	0.99
668072	2.711	LOC668072	0.01	0.01	0.01	0.00
668073	0.461	EG668073	0.00	0.00	0.00	0.00
668074	0.584	LOC668074	8.91	8.25	11.43	0.44
668076	0.814	LOC668076	0.56	0.52	0.72	0.44
668077	6.744	LOC668077	0.00	0.00	0.01	1.00
668078	1.668	LOC668078	0.06	0.05	0.04	0.00
66808	2.245	9030624G23Rik	0.00	0.00	0.00	0.00
668080	0.672	LOC668080	0.15	0.14	0.49	0.78
668081	0.654	EG668081	0.00	0.00	0.00	0.00
668082	1.998	LOC668082	0.11	0.11	0.21	0.60
668085	15.144	LOC668085	0.01	0.01	0.02	0.55
668087	0.807	LOC668087	0.04	0.04	0.06	0.48
668089	1.161	LOC668089	0.03	0.03	0.24	0.91
66809	1.930	Krt20	0.02	0.02	0.02	0.00
668090	0.418	LOC668090	0.70	0.65	5.24	0.90
668091	0.436	EG668091	0.00	0.00	0.00	0.00
668092	0.315	EG668092	1.04	0.96	15.84	0.95
668094	1.346	LOC668094	0.07	0.07	1.72	0.97
668095	12.555	LOC668095	0.01	0.00	0.01	1.00
668096	6.551	LOC668096	0.00	0.00	0.06	1.00
668097	0.823	LOC668097	0.91	0.85	0.94	0.30
66810	2.450	Rbm22	9.46	8.75	6.82	0.01
668100	6.551	LOC668100	0.00	0.00	0.06	1.00
668101	1.515	LOC668101	0.06	0.06	0.08	0.40
668102	8.368	LOC668102	0.02	0.02	0.03	0.52
668103	2.496	EG668103	0.00	0.00	0.07	1.00
668106	2.275	EG668106	0.00	0.00	0.04	1.00
668107	6.551	LOC668107	0.00	0.00	0.06	1.00
668108	8.487	LOC668108	0.00	0.00	0.13	1.00
66811	1.592	Duoxa2	0.02	0.02	0.02	0.00
668110	1.112	4930481F22Rik	0.12	0.05	0.04	0.00
668112	13.383	LOC668112	0.00	0.00	0.01	1.00
668113	6.551	LOC668113	0.00	0.00	0.06	1.00
668114	2.839	EG668114	0.00	0.00	0.25	1.00
668115	6.551	LOC668115	0.00	0.00	0.06	1.00
668117	2.861	LOC668117	0.00	0.00	0.53	1.00
668118	2.366	LOC668118	0.17	0.15	1.99	0.94
668119	6.551	LOC668119	0.00	0.00	0.06	1.00
66812	2.762	Ppcdc	2.93	2.89	2.25	0.01
668121	1.415	LOC668121	7.93	7.35	8.37	0.32
668123	2.792	LOC668123	0.29	0.41	0.38	0.17
668124	0.443	LOC668124	0.66	0.62	0.79	0.40
668126	0.729	LOC668126	0.22	0.21	0.99	0.84
668127	32.508	LOC668127	0.00	0.00	0.01	1.00
668128	8.465	LOC668128	0.01	0.01	0.13	0.94
668129	2.411	LOC668129	0.27	0.25	0.84	0.77
66813	2.220	Bcl2l14	0.21	0.20	0.15	0.00
668131	1.516	LOC668131	0.00	0.00	0.00	0.00
668132	1.109	EG668132	0.06	0.05	0.12	0.69
668136	0.979	LOC668136	0.07	0.06	0.43	0.89
668137	1.437	EG668137	0.00	0.00	1.30	1.00
668139	7.423	EG668139	0.22	0.21	0.26	0.38
668140	0.410	LOC668140	0.40	0.37	3.41	0.92
668141	4.210	LOC668141	0.40	0.13	0.14	0.31
668142	1.833	LOC668142	0.02	0.02	0.02	0.00
668143	0.897	LOC668143	0.00	0.00	0.03	1.00
668144	0.881	EG668144	0.67	0.62	27.02	0.98
668145	1.276	EG668145	1.85	1.71	3.46	0.62
668146	0.499	LOC668146	0.85	0.79	6.64	0.91
668147	1.466	LOC668147	0.00	0.00	0.00	0.00
668148	0.618	LOC668148	0.00	0.00	0.00	0.00
668149	1.623	LOC668149	0.08	0.07	0.08	0.35
66815	1.299	Ccdc109b	1.06	1.12	0.86	0.00
668150	7.295	LOC668150	0.06	0.05	0.05	0.20
668151	0.473	LOC668151	0.14	0.06	0.05	0.00
668153	35.987	LOC668153	0.01	0.01	0.03	0.69
668155	2.568	EG668155	0.00	0.00	0.50	1.00
668156	0.413	LOC668156	0.24	0.22	5.19	0.97
668157	0.767	LOC668157	0.09	0.08	0.55	0.89
668158	4.317	EG668158	10.53	12.66	9.90	0.01
668159	96.763	LOC668159	0.01	0.01	0.01	0.41
66816	5.291	Thap2	1.08	0.98	0.79	0.04
668160	0.655	LOC668160	0.00	0.00	0.14	1.00
668162	0.947	LOC668162	0.73	0.67	0.79	0.34
668164	1.049	LOC668164	0.16	0.14	1.82	0.94
668165	2.121	LOC668165	0.06	0.06	0.05	0.00
668166	5.623	Zxdb	0.15	0.13	0.47	0.79
668167	0.714	LOC668167	0.09	0.08	0.09	0.35
668168	0.972	EG668168	0.00	0.00	0.02	1.00
668169	1.020	LOC668169	0.10	0.09	0.18	0.62
66817	3.056	Tmem170	0.86	0.68	0.53	0.01
668170	13.650	LOC668170	0.03	0.03	0.03	0.13
668171	7.005	Zxda	0.09	0.08	0.35	0.82
668173	1.647	Pex10	8.28	8.39	6.55	0.01
668174	0.482	EG668174	0.00	0.00	0.00	0.00
668175	2.968	EG668175	0.00	0.00	0.05	1.00
668177	1.396	LOC668177	1.94	1.80	3.73	0.63
668178	1.446	Ubie3	0.07	0.06	0.68	0.93
668179	7.791	LOC668179	0.00	0.00	0.00	1.00
