gid	RNAkb	gene	firstRPKM	expandedRPKM	finalRPKM	fractionMulti
66337	0.730	1700025K23Rik	0.53	0.49	0.38	0.00
66338	0.723	Cdrt4	0.04	0.04	0.03	0.00
66340	0.651	Psenen	7.38	6.85	53.57	0.90
66341	1.305	Eid3	0.12	0.12	0.09	0.00
66343	3.301	Tmem177	2.24	2.12	1.69	0.02
66344	0.563	2310007F04Rik	0.00	0.00	0.00	0.00
66346	1.019	1700029P11Rik	0.00	0.00	0.00	0.00
66349	2.661	2310004L02Rik	11.22	9.92	7.84	0.01
66350	1.711	Pla2g12a	19.93	19.59	15.39	0.00
66352	3.948	Blzf1	2.71	2.65	2.07	0.00
66353	0.628	2310007A19Rik	0.00	0.05	0.04	0.00
66354	2.055	Snw1	13.61	14.20	13.34	0.17
66355	3.122	Gmpr	0.67	1.68	1.41	0.07
66356	5.254	2310008H09Rik	8.52	7.08	5.70	0.03
66357	1.034	2310008M10Rik	48.28	45.81	39.24	0.09
66358	1.531	2310004I24Rik	12.47	12.31	9.69	0.01
66359	1.286	2310005N03Rik	27.68	11.52	13.57	0.34
66360	1.533	2310002J21Rik	5.01	4.54	3.57	0.00
66361	1.591	Zfand1	1.53	1.42	5.39	0.79
66362	1.035	Exosc3	12.33	12.33	9.69	0.00
66365	1.591	Ccdc90b	4.66	4.75	3.76	0.01
66366	1.297	Ergic3	64.52	71.41	56.00	0.00
66367	2.690	2310022A10Rik	2.49	2.48	1.99	0.03
66368	1.493	Rtcd1	7.13	7.38	5.79	0.00
66369	1.860	Dus2l	3.39	3.59	2.81	0.00
66371	1.790	Chmp4c	0.31	0.34	0.27	0.00
66373	0.485	Lsm5	1.34	1.24	4.17	0.77
66374	1.659	2310011J03Rik	10.25	9.55	7.47	0.00
66375	1.255	Dhrs7	29.98	31.29	25.99	0.06
66377	0.473	Ndufc1	89.78	81.29	79.75	0.20
66379	0.672	2310016M24Rik	34.20	32.17	26.84	0.06
66380	0.732	Krtap3-3	0.00	0.00	0.00	0.00
66381	1.379	Rnf113a2	6.54	6.07	4.81	0.01
66383	1.546	Iscu	22.18	13.22	39.57	0.74
66384	0.921	Srp19	14.39	13.04	12.55	0.19
66385	3.653	Ppp1r7	7.93	8.14	6.42	0.01
66387	0.786	Nudt8	21.68	21.64	16.95	0.00
66388	1.298	Cutc	9.70	10.23	8.04	0.00
66390	1.389	Slmo2	19.61	19.51	19.48	0.22
66392	0.864	Prlpk	0.08	0.07	0.05	0.00
66394	1.159	Nosip	15.09	14.21	11.17	0.01
66395	18.681	Ahnak	0.68	0.67	0.95	0.45
66396	4.642	Ccdc82	0.00	0.00	0.00	0.00
66397	1.365	Sar1b	172.40	156.77	123.13	0.00
66398	0.998	Commd5	14.60	13.64	10.74	0.01
66399	1.180	Tsfm	11.14	11.48	9.04	0.01
66400	0.907	Alkbh7	9.70	10.19	8.02	0.01
66401	0.848	Nudt2	8.38	7.99	6.28	0.00
66402	0.520	Sln	0.00	0.00	0.00	0.00
66403	2.192	Asf1a	3.47	3.38	2.66	0.01
66404	2.142	2410001C21Rik	28.38	28.61	25.25	0.11
66405	0.799	Mcts2	6.58	6.10	5.42	0.12
66406	1.374	Sac3d1	6.26	5.87	4.59	0.00
66407	0.938	Mrps15	23.39	25.13	20.38	0.04
66408	5.877	Aptx	1.28	1.29	1.24	0.19
66409	1.839	Rsl1d1	26.16	25.98	20.55	0.01
66410	1.450	Mterfd1	8.62	8.14	6.38	0.00
66411	0.923	Tbcb	27.96	29.07	22.78	0.00
66412	4.212	Arrdc4	3.80	3.60	2.82	0.00
66413	1.296	Psmd6	60.24	60.87	47.82	0.00
66414	0.561	Ndufa12	42.65	39.56	79.08	0.61
66416	0.482	Ndufa7	114.49	120.50	132.53	0.29
66419	0.821	Mrpl11	29.69	30.55	25.15	0.05
66420	1.209	Polr2e	33.59	30.11	23.80	0.01
66421	1.583	2410004B18Rik	3.66	2.99	2.37	0.01
66422	0.634	2410015N17Rik	46.49	46.69	38.96	0.06
66423	0.794	2410022L05Rik	4.13	3.98	3.11	0.00
66425	1.610	Pcp4l1	10.26	9.86	7.89	0.02
66427	4.344	Cyb5b	97.87	91.59	74.14	0.03
66431	0.810	1810049H13Rik	11.34	10.56	8.26	0.00
66432	1.517	Slc7a6os	10.06	8.91	7.05	0.01
66433	0.667	Chchd7	27.30	28.58	22.45	0.00
66435	6.562	Ugcgl2	0.34	0.33	0.26	0.01
66437	0.775	Fis1	77.91	77.24	60.98	0.01
66438	0.414	Hamp2	142.86	138.04	184.39	0.41
66439	2.176	2010012O05Rik	3.22	3.17	2.58	0.04
66440	0.976	Cdc26	3.72	3.27	11.58	0.78
66441	0.766	2010012C16Rik	2.20	2.32	1.88	0.03
66442	1.161	Spc25	3.22	3.14	2.48	0.01
66443	2.280	Tnfaip8l1	9.28	8.91	7.10	0.02
66445	1.194	Cyc1	197.35	199.17	156.46	0.00
66446	1.171	Exosc7	20.53	19.75	15.54	0.01
66447	0.635	Mgst3	28.58	29.11	24.06	0.05
66448	0.665	Mrpl20	48.91	48.40	41.64	0.09
66449	1.042	Magmas	0.59	0.40	7.39	0.96
66451	0.915	2610528J11Rik	5.61	5.53	4.35	0.01
66454	1.437	Nmnat1	9.29	8.03	6.28	0.00
66455	1.873	2610019P18Rik	2.32	2.27	1.81	0.02
66456	0.912	2810001G20Rik	1.02	0.99	0.80	0.03
66459	5.410	Pigy	5.41	5.08	4.00	0.01
66460	1.585	2610042O14Rik	23.27	23.06	18.24	0.01
664608	0.978	Rhox4g	0.00	0.00	0.00	0.00
664609	0.891	Rhox4a	0.00	0.00	0.00	0.00
66461	1.321	Ptpmt1	56.42	54.80	43.03	0.00
664610	0.759	Rhox4d	0.00	0.00	0.00	0.00
664619	0.100	4921533I20Rik	0.00	0.00	0.00	0.00
66462	0.657	2810428I15Rik	52.32	54.72	43.08	0.01
66464	1.382	Taf12	11.40	11.33	8.93	0.01
66467	1.184	Gtf2h5	22.68	21.74	17.10	0.01
66468	2.490	2810433K01Rik	0.01	0.01	0.01	0.00
66469	0.785	2810405K02Rik	21.83	23.67	18.60	0.00
66471	3.213	Anp32e	7.57	7.06	5.67	0.03
66473	0.876	Ctrb1	945.67	966.34	762.16	0.01
66475	0.937	Rps23	1.00	0.93	39.83	0.98
66477	0.341	Usmg5	72.63	74.52	181.60	0.68
664778	2.221	LOC664778	0.04	0.04	0.32	0.90
664781	0.513	LOC664781	6.07	5.63	125.03	0.96
664783	2.225	LOC664783	0.00	0.00	0.01	1.00
664785	6.104	LOC664785	0.06	0.06	0.47	0.90
664787	2.025	LOC664787	0.00	0.00	0.00	0.00
664788	1.597	LOC664788	0.00	0.00	0.00	0.00
66479	1.594	1700029F12Rik	0.00	0.00	0.00	0.00
664791	2.732	LOC664791	0.01	0.01	0.03	0.77
664792	0.945	LOC664792	0.14	0.13	0.58	0.82
664793	1.582	LOC664793	0.00	0.00	0.00	0.00
664794	1.863	LOC664794	0.00	0.00	0.00	0.00
664795	7.287	LOC664795	0.04	0.04	0.05	0.34
664797	1.451	LOC664797	0.00	0.00	0.00	0.00
664799	3.170	Ctcfl	0.18	0.17	0.13	0.00
66480	1.937	Rpl15	6.81	6.31	26.82	0.82
664800	0.257	EG664800	0.00	0.00	0.00	0.00
664801	12.308	LOC664801	0.01	0.01	0.01	0.20
664804	5.106	EG664804	0.01	0.01	0.03	0.70
664805	3.101	EG664805	0.01	0.01	0.02	0.49
664808	1.521	EG664808	0.00	0.00	0.00	0.00
66481	0.391	Rps21	83.52	78.39	308.21	0.80
664810	23.714	LOC664810	0.00	0.00	0.00	1.00
664811	4.259	LOC664811	0.00	0.00	0.00	0.00
664812	0.583	LOC664812	0.95	0.88	7.63	0.91
664814	10.035	LOC664814	0.00	0.00	0.00	0.00
664817	3.420	EG664817	0.01	0.01	0.78	0.99
664818	1.521	EG664818	0.00	0.00	0.00	0.00
664819	0.426	LOC664819	0.00	0.00	0.00	0.00
66482	4.250	Exoc2	2.51	2.61	2.06	0.01
664821	2.169	EG664821	0.00	0.00	0.00	0.00
664822	3.755	LOC664822	0.76	0.71	3.11	0.82
664824	32.814	LOC664824	0.00	0.00	0.00	0.00
664827	1.188	LOC664827	0.00	0.00	0.00	0.00
664829	1.097	LOC664829	0.00	0.00	0.00	0.00
66483	0.483	Rpl36al	40.39	37.96	291.23	0.90
664830	8.129	LOC664830	0.08	0.07	0.14	0.62
664831	1.607	EG664831	0.00	0.00	0.00	0.00
664832	17.991	EG664832	0.02	0.02	0.02	0.25
664834	1.521	EG664834	0.00	0.00	0.00	0.00
664835	1.724	LOC664835	0.55	0.51	3.65	0.89
664837	5.081	LOC664837	0.01	0.01	0.02	0.54
664838	15.361	LOC664838	0.01	0.01	0.01	0.00
664840	0.421	LOC664840	1.00	0.93	15.77	0.95
664841	0.502	LOC664841	1.42	1.32	24.16	0.96
664843	5.431	LOC664843	0.03	0.03	0.02	0.00
664844	23.974	LOC664844	0.00	0.00	0.00	1.00
664846	6.695	LOC664846	0.00	0.00	0.01	1.00
664848	0.594	LOC664848	0.00	0.00	0.04	1.00
664849	1.014	EG664849	0.22	0.21	5.02	0.97
664850	1.669	LOC664850	0.10	0.09	1.31	0.95
664851	0.313	LOC664851	0.31	0.29	3.24	0.93
664852	0.639	LOC664852	0.00	0.00	0.00	0.00
664853	20.310	LOC664853	0.02	0.02	0.09	0.82
664854	5.928	LOC664854	8.15	2.77	2.25	0.04
664855	0.900	EG664855	0.00	0.00	0.00	0.00
664856	0.792	LOC664856	0.33	0.30	0.35	0.34
664857	5.624	LOC664857	0.02	0.02	0.02	0.00
664858	1.435	LOC664858	2.65	1.05	0.85	0.04
664859	1.568	EG664859	0.00	0.00	0.02	1.00
664860	0.332	LOC664860	0.00	0.00	1.70	1.00
664861	23.780	LOC664861	0.00	0.00	0.00	0.00
664862	40.702	LOC664862	0.07	0.06	0.10	0.55
664863	3.460	EG664863	0.00	0.00	0.00	0.00
664864	0.555	LOC664864	0.18	0.11	0.09	0.00
664865	0.675	EG664865	0.67	0.62	0.48	0.00
664866	1.841	LOC664866	0.00	0.00	0.00	0.00
664867	1.195	LOC664867	0.00	0.00	0.00	0.00
664868	0.353	EG664868	4.23	3.92	156.48	0.98
664869	0.567	EG664869	1.95	1.81	67.15	0.98
664870	1.294	LOC664870	0.08	0.07	0.84	0.93
664872	1.120	LOC664872	0.20	0.19	0.44	0.66
664874	0.680	EG664874	0.00	0.00	0.07	1.00
664875	0.568	LOC664875	1.43	1.33	32.50	0.97
664876	1.413	EG664876	0.05	0.04	0.03	0.00
664877	23.495	LOC664877	0.00	0.00	0.00	1.00
66488	1.606	2010309E21Rik	11.14	10.33	20.73	0.61
664880	0.580	LOC664880	0.17	0.16	0.61	0.80
664881	1.841	LOC664881	0.00	0.00	0.00	0.00
664883	7.296	LOC664883	0.02	0.02	0.02	0.17
664886	0.658	LOC664886	0.59	0.55	0.93	0.54
664888	4.627	LOC664888	0.29	0.27	1.15	0.82
664889	2.534	LOC664889	0.08	0.07	1.35	0.96
66489	0.452	Rpl35	1.87	1.47	56.06	0.98
664890	23.512	LOC664890	0.00	0.00	0.00	0.00
664891	0.668	EG664891	0.34	0.32	12.20	0.98
664892	2.216	LOC664892	0.21	0.08	0.09	0.34
664893	7.877	LOC664893	0.10	0.10	0.12	0.36
664894	0.560	LOC664894	0.06	0.05	26.82	1.00
664895	1.715	LOC664895	0.06	0.05	1.65	0.98
664896	1.958	LOC664896	0.13	0.12	0.18	0.47
664897	1.045	LOC664897	0.00	0.00	0.00	0.00
664898	1.839	LOC664898	0.00	0.00	0.00	0.00
664899	1.190	LOC664899	0.00	0.00	0.00	0.00
664900	0.551	LOC664900	0.06	0.05	0.04	0.00
664901	1.110	LOC664901	1.17	1.09	3.23	0.74
664903	0.510	LOC664903	0.64	0.59	30.01	0.98
664905	0.435	EG664905	0.00	0.00	0.00	0.00
664906	23.769	LOC664906	0.00	0.00	0.00	1.00
664907	1.130	EG664907	0.23	0.21	0.27	0.39
664909	1.445	LOC664909	0.00	0.00	0.00	0.00
66491	2.609	Polr2l	2.18	1.25	10.97	0.91
664911	0.550	LOC664911	0.83	0.77	21.24	0.97
664913	0.436	EG664913	2.53	2.35	1.95	0.06
664915	0.591	LOC664915	0.05	0.05	0.12	0.67
664916	0.786	LOC664916	0.04	0.04	0.03	0.00
664917	1.841	LOC664917	0.00	0.00	0.00	0.00
664918	1.626	LOC664918	0.00	0.00	0.17	1.00
664919	2.756	EG664919	0.06	0.05	0.15	0.74
66492	2.380	Zmat2	16.12	15.46	12.25	0.01
664920	0.866	LOC664920	0.04	0.03	0.19	0.87
664922	0.655	LOC664922	0.84	0.78	2.48	0.75
664923	23.495	LOC664923	0.00	0.00	0.00	1.00
664924	4.177	LOC664924	0.00	0.00	0.00	0.00
664925	2.064	EG664925	0.00	0.00	0.00	0.00
66493	1.515	Mrpl51	10.95	10.20	26.15	0.69
664930	0.381	EG664930	0.00	0.00	0.00	0.00
664931	22.164	LOC664931	0.02	0.02	0.03	0.50
664934	1.191	LOC664934	0.00	0.00	0.00	0.00
664935	0.611	LOC664935	0.74	0.69	2.12	0.75
664936	0.497	LOC664936	0.52	0.48	2.51	0.85
664938	1.809	LOC664938	0.36	0.33	0.87	0.70
66494	1.229	2610524G07Rik	36.04	31.21	84.51	0.71
664941	1.848	EG664941	0.00	0.00	0.00	0.00
664942	0.985	LOC664942	0.10	0.09	0.07	0.00
664943	0.471	EG664943	0.55	0.51	0.60	0.33
664944	23.525	LOC664944	0.00	0.00	0.00	0.00
664945	17.207	LOC664945	0.01	0.01	0.04	0.81
664946	0.473	LOC664946	0.00	0.00	0.05	1.00
664947	0.735	LOC664947	0.93	0.86	1.19	0.43
664948	10.056	LOC664948	0.06	0.05	0.06	0.32
664949	5.051	LOC664949	0.07	0.07	0.33	0.83
66495	0.774	Ndufb3	22.52	16.84	37.51	0.65
664951	23.914	LOC664951	0.00	0.00	0.00	1.00
664952	0.748	LOC664952	0.00	0.00	0.06	1.00
664953	0.564	LOC664953	0.23	0.21	0.75	0.78
664954	4.985	LOC664954	0.00	0.00	0.00	0.00
664955	0.754	LOC664955	0.00	0.00	0.00	0.00
664956	0.974	LOC664956	0.87	0.80	27.19	0.98
664957	0.909	LOC664957	0.11	0.10	0.08	0.00
664958	28.939	LOC664958	0.00	0.00	0.00	1.00
664959	1.469	LOC664959	0.00	0.00	0.00	0.00
66496	1.771	2700038C09Rik	11.44	6.89	17.15	0.69
664960	19.122	LOC664960	0.00	0.00	0.30	1.00
664963	2.643	LOC664963	0.00	0.00	0.00	0.00
664964	1.839	LOC664964	0.00	0.00	0.00	0.00
664965	0.857	LOC664965	1.10	1.02	0.99	0.19
664967	0.949	LOC664967	0.00	0.00	0.00	0.00
664968	1.051	2210411K11Rik	21.62	21.03	16.49	0.00
664969	0.499	EG664969	1.04	0.97	11.80	0.94
66497	4.513	2610528E23Rik	3.65	2.18	1.73	0.01
664972	1.936	LOC664972	0.02	0.02	0.09	0.82
664973	1.714	LOC664973	0.11	0.11	0.14	0.39
664974	2.725	LOC664974	0.00	0.00	0.01	1.00
664975	0.972	LOC664975	0.63	0.59	0.53	0.14
664976	0.503	EG664976	0.00	0.00	0.00	0.00
664977	23.958	LOC664977	0.03	0.03	0.18	0.87
66498	2.270	1500034J01Rik	7.45	5.20	4.54	0.11
664980	2.379	LOC664980	0.01	0.01	0.07	0.88
664981	12.687	LOC664981	0.03	0.01	0.02	0.66
664982	1.839	LOC664982	0.00	0.00	0.00	0.00
664983	0.650	LOC664983	0.00	0.00	0.00	0.00
664989	23.525	LOC664989	0.00	0.00	0.00	0.00
664990	1.190	LOC664990	0.00	0.00	0.00	0.00
664991	0.639	LOC664991	0.15	0.14	0.22	0.50
664994	0.793	Isoc2a	97.62	80.31	63.57	0.01
664995	31.892	LOC664995	0.01	0.01	0.02	0.55
664996	1.839	LOC664996	0.00	0.00	0.00	0.00
664998	0.462	LOC664998	0.00	0.00	0.00	0.00
66500	2.021	Slc30a7	4.19	4.20	3.31	0.01
665000	5.497	EG665000	0.01	0.01	0.03	0.77
665001	3.788	LOC665001	0.00	0.00	0.12	1.00
665002	0.424	LOC665002	0.00	0.00	1.94	1.00
665004	0.404	LOC665004	0.32	0.30	0.29	0.20
665005	7.064	LOC665005	0.01	0.01	0.03	0.75
665007	0.342	LOC665007	0.00	0.00	0.34	1.00
665008	2.155	LOC665008	0.03	0.03	8.37	1.00
665009	0.766	LOC665009	0.25	0.24	1.63	0.89
66501	1.593	1700029H14Rik	0.08	0.08	0.06	0.00
665014	39.406	LOC665014	0.00	0.00	0.00	1.00
665015	0.662	LOC665015	0.05	0.05	0.07	0.48
665017	22.980	LOC665017	0.01	0.01	0.12	0.94
665019	3.461	LOC665019	0.01	0.01	0.01	0.47
665020	1.848	EG665020	0.00	0.00	0.00	0.00
665021	1.659	LOC665021	0.06	0.05	0.59	0.93
665023	1.252	LOC665023	0.00	0.00	0.00	0.00
665024	3.787	EG665024	0.02	0.02	0.21	0.93
665026	0.920	LOC665026	0.00	0.00	0.00	0.00
665027	7.825	LOC665027	0.10	0.09	0.69	0.90
665028	0.441	LOC665028	0.00	0.00	0.00	0.00
665029	0.692	LOC665029	0.42	0.39	0.51	0.40
665031	1.446	EG665031	0.00	0.00	0.00	0.00
665032	0.686	LOC665032	0.05	0.04	0.68	0.95
665033	101.403	LOC665033	0.01	0.01	0.02	0.54
665034	1.813	LOC665034	0.00	0.00	0.00	0.00
665035	1.275	LOC665035	0.00	0.00	0.02	1.00
665036	1.011	LOC665036	1.03	0.95	1.44	0.48
665037	0.442	EG665037	0.00	0.00	0.00	0.00
665038	105.898	LOC665038	0.01	0.01	0.01	0.42
665039	0.688	LOC665039	0.00	0.00	0.00	0.00
665041	3.581	LOC665041	0.03	0.03	0.89	0.97
665042	1.121	LOC665042	0.23	0.21	0.35	0.54
665044	0.827	EG665044	0.20	0.18	0.14	0.00
665045	0.447	EG665045	0.00	0.00	0.05	1.00
665046	0.579	LOC665046	2.35	2.18	2.23	0.24
665047	0.755	LOC665047	0.13	0.12	0.66	0.86
665049	2.571	LOC665049	0.08	0.07	1.58	0.97
66505	4.203	Zmynd11	10.47	9.66	8.14	0.07
665053	0.884	EG665053	0.62	0.58	25.78	0.98
665054	3.289	D330025C20Rik	0.01	0.01	0.01	0.00
665055	0.646	EG665055	0.35	0.33	0.29	0.12
665056	2.677	LOC665056	0.04	0.03	0.03	0.27
665057	1.730	LOC665057	0.02	0.02	2.86	0.99
665059	0.147	LOC665059	0.00	0.00	0.00	0.00
66506	0.839	1810042K04Rik	15.44	14.97	11.73	0.00
665063	2.027	LOC665063	0.06	0.06	0.08	0.43
665064	0.571	LOC665064	0.51	0.47	1.15	0.68
665065	1.078	LOC665065	0.06	0.06	0.09	0.48
665066	208.195	LOC665066	0.01	0.01	0.02	0.58
665068	0.407	LOC665068	0.00	0.00	0.06	1.00
665069	0.863	LOC665069	0.90	0.84	0.82	0.20
665070	0.286	EG665070	1.02	0.95	0.74	0.00
665071	0.767	LOC665071	2.45	2.28	64.41	0.97
665072	24.160	LOC665072	0.02	0.02	0.05	0.69
665073	17.735	LOC665073	0.01	0.01	0.06	0.87
665074	1.851	EG665074	0.00	0.00	0.00	0.00
665075	0.855	EG665075	0.04	0.04	0.03	0.00
665077	0.995	LOC665077	0.65	0.61	0.95	0.50
665079	65.183	LOC665079	0.01	0.01	0.02	0.52
66508	1.206	2400001E08Rik	12.77	11.04	28.53	0.70
665080	5.044	LOC665080	0.00	0.00	0.00	0.00
665083	0.567	LOC665083	0.86	0.80	2.41	0.74
665084	0.925	LOC665084	0.00	0.00	0.00	0.00
665085	1.257	LOC665085	0.00	0.00	0.00	0.00
665086	2.402	LOC665086	0.01	0.01	0.02	0.56
665087	25.836	LOC665087	0.01	0.01	0.02	0.64
665089	5.012	LOC665089	0.08	0.07	0.23	0.76
665090	0.355	EG665090	0.73	0.68	0.60	0.11
665092	9.821	LOC665092	0.01	0.01	0.03	0.71
665094	1.080	EG665094	0.24	0.22	4.16	0.96
665095	1.520	LOC665095	0.15	0.14	0.20	0.46
665097	1.222	EG665097	0.03	0.02	0.03	0.55
665098	0.367	LOC665098	0.09	0.08	0.06	0.00
665099	14.096	LOC665099	0.01	0.01	0.01	0.46
66510	1.383	2500002L14Rik	38.85	37.16	32.74	0.11
665102	5.009	LOC665102	0.17	0.16	0.17	0.27
665103	1.035	LOC665103	0.06	0.06	8.78	0.99
665107	0.441	LOC665107	0.00	0.00	0.00	0.00
665108	0.488	LOC665108	0.27	0.25	2.27	0.91
665109	2.325	EG665109	0.10	0.08	0.10	0.39
66511	3.247	2500003M10Rik	7.06	6.58	10.92	0.53
665110	1.220	LOC665110	0.32	0.30	3.28	0.93
665111	1.003	LOC665111	0.84	0.78	1.01	0.40
665113	13.028	LOC665113	0.11	0.12	0.10	0.04
665114	1.098	LOC665114	0.00	0.00	0.34	1.00
665116	1.353	LOC665116	0.02	0.02	0.19	0.92
665117	0.474	LOC665117	0.00	0.00	0.10	1.00
665119	2.809	Sec14l5	0.03	0.03	0.02	0.00
665120	0.571	LOC665120	1.14	1.05	1.65	0.50
665121	2.299	LOC665121	0.20	0.18	0.25	0.44
665124	0.618	LOC665124	1.21	1.12	1.18	0.26
665125	2.357	LOC665125	0.26	0.24	2.47	0.92
665126	4.989	LOC665126	0.08	0.08	1.40	0.96
665127	1.235	LOC665127	0.21	0.20	0.42	0.63
665128	1.044	LOC665128	0.00	0.00	0.00	0.00
665129	1.112	LOC665129	1.72	1.60	3.22	0.61
66513	2.932	Map3k7ip1	1.80	1.78	1.39	0.00
665130	0.497	LOC665130	0.13	0.12	0.14	0.34
665132	2.115	LOC665132	0.02	0.01	1.48	0.99
665134	1.428	EG665134	0.00	0.00	0.07	1.00
665137	0.821	EG665137	0.20	0.18	0.57	0.75
665138	31.107	LOC665138	0.04	0.03	0.04	0.47
66514	2.573	Asrgl1	4.88	4.49	3.52	0.00
665140	8.773	LOC665140	0.11	0.10	0.40	0.80
665141	0.347	LOC665141	0.00	0.00	0.00	0.00
665143	3.937	LOC665143	0.02	0.02	0.67	0.98
665144	0.508	LOC665144	0.00	0.00	2.92	1.00
665145	3.644	LOC665145	0.15	0.14	0.39	0.72
665146	1.766	EG665146	0.09	0.09	1.30	0.95
665149	0.203	EG665149	0.16	0.15	0.12	0.00
66515	5.529	Cul7	1.57	1.60	1.26	0.01
665150	3.886	LOC665150	0.02	0.02	0.02	0.28
665154	6.421	LOC665154	0.09	0.08	0.10	0.37
665155	6.780	LOC665155	0.00	0.00	3.06	1.00
665157	0.555	LOC665157	0.18	0.16	0.13	0.00
665160	261.379	LOC665160	0.01	0.01	0.02	0.48
665161	1.838	LOC665161	0.07	0.07	0.13	0.58
665162	17.296	LOC665162	0.02	0.02	0.04	0.62
665163	0.433	EG665163	0.00	0.00	0.00	0.00
665172	0.454	LOC665172	0.57	0.53	2.33	0.82
665173	0.516	LOC665173	0.06	0.06	2.88	0.98
665174	0.339	LOC665174	0.00	0.00	0.00	0.00
665176	0.892	LOC665176	0.04	0.03	0.31	0.93
665177	0.641	LOC665177	0.25	0.23	0.36	0.51
665178	12.246	LOC665178	0.01	0.01	0.05	0.86
665180	3.453	LOC665180	0.12	4.51	3.59	0.02
665181	0.712	LOC665181	7.34	6.81	10.42	0.49
665182	0.796	LOC665182	0.08	0.08	0.24	0.74
665183	3.868	LOC665183	0.02	0.02	0.02	0.28
665184	33.938	LOC665184	0.01	0.01	0.02	0.67
665185	161.783	LOC665185	0.01	0.01	0.01	0.47
665186	2.338	LOC665186	0.00	0.00	0.00	0.00
665187	2.026	LOC665187	0.37	0.34	0.95	0.72
665189	0.805	EG665189	0.04	0.04	15.33	1.00
665191	1.415	LOC665191	0.11	0.11	0.14	0.37
665193	2.327	LOC665193	0.44	0.13	0.11	0.09
665194	1.547	EG665194	0.02	0.02	0.02	0.00
665196	0.633	LOC665196	0.62	0.57	4.76	0.91
665197	0.346	LOC665197	0.38	0.35	4.15	0.93
665199	0.637	LOC665199	0.00	0.00	0.18	1.00
66520	3.608	2610001J05Rik	4.09	4.02	3.17	0.01
665205	11.817	LOC665205	0.06	0.06	0.19	0.76
665206	0.927	LOC665206	0.14	0.13	0.10	0.00
665207	2.209	LOC665207	4.00	3.71	9.52	0.70
66521	1.082	Rwdd1	6.75	6.93	14.41	0.62
665210	2.430	EG665210	0.00	0.00	0.00	0.00
665211	3.291	LOC665211	0.17	0.16	0.41	0.70
665212	16.515	LOC665212	0.01	0.01	0.02	0.69
665213	1.007	LOC665213	0.23	0.21	1.08	0.85
665218	1.177	LOC665218	0.44	0.41	0.90	0.64
665219	0.933	LOC665219	0.17	0.16	1.03	0.88
66522	4.210	Pgpep1	14.19	9.08	7.24	0.02
665224	0.803	LOC665224	0.00	0.00	0.00	0.00
665225	0.831	LOC665225	0.00	0.00	0.06	1.00
665227	2.457	EG665227	0.01	0.01	0.01	0.00
665228	6.973	LOC665228	0.02	0.02	0.02	0.30
66523	2.519	2810004N23Rik	16.79	11.03	8.75	0.01
665231	0.501	LOC665231	1.23	0.42	0.33	0.00
665232	2.803	LOC665232	0.03	0.03	0.14	0.83
665233	1.008	LOC665233	0.23	0.21	0.68	0.76
665234	1.072	EG665234	0.00	0.00	0.00	0.00
665235	0.499	LOC665235	0.59	0.54	0.61	0.31
665236	0.414	EG665236	0.00	0.00	0.00	0.00
665237	1.050	LOC665237	1.33	1.23	16.37	0.94
665239	0.591	EG665239	0.00	0.00	0.00	0.00
665241	2.049	LOC665241	0.13	8.89	7.08	0.02
665244	0.342	LOC665244	0.85	0.79	6.26	0.90
665245	0.536	LOC665245	0.06	0.06	2.24	0.98
665246	12.642	LOC665246	0.01	0.00	0.06	1.00
665247	3.810	LOC665247	0.07	0.06	0.13	0.63
66525	1.510	Timm50	26.62	25.78	20.30	0.01
665250	0.401	LOC665250	0.49	0.45	1.82	0.81
665251	0.587	EG665251	0.39	0.36	0.52	0.46
665254	2.595	LOC665254	0.26	0.28	0.46	0.53
665255	2.744	EG665255	0.00	0.00	0.00	0.00
665256	0.889	LOC665256	0.00	0.00	0.05	1.00
665258	1.168	LOC665258	0.44	0.41	3.87	0.92
665259	26.983	LOC665259	0.00	0.00	0.00	0.00
66526	6.243	2210012G02Rik	2.03	1.95	1.55	0.01
665260	6.973	EG665260	0.02	0.02	0.03	0.52
665262	4.654	LOC665262	0.10	0.10	0.79	0.90
665264	8.616	LOC665264	0.02	0.01	0.01	0.00
665267	7.522	LOC665267	0.11	0.10	0.14	0.43
665268	0.765	LOC665268	0.04	0.04	0.15	0.80
665270	4.853	Plb1	0.01	0.03	0.02	0.00
665271	2.537	EG665271	0.00	0.00	0.00	0.00
665272	0.357	EG665272	0.00	0.00	0.00	0.00
665273	0.605	EG665273	0.21	0.05	0.04	0.00
665276	1.771	LOC665276	0.00	0.00	0.00	0.00
665277	0.467	LOC665277	0.35	0.32	6.65	0.96
665279	0.695	LOC665279	1.31	1.21	5.11	0.81
66528	0.893	2210020M01Rik	0.15	0.13	0.10	0.00
665280	4.388	LOC665280	0.01	0.01	0.02	0.67
665281	0.507	LOC665281	0.06	0.06	0.70	0.93
665282	0.230	EG665282	0.00	0.00	0.00	0.00
665283	0.912	LOC665283	0.07	0.07	0.67	0.92
665284	0.517	LOC665284	6.97	6.46	14.52	0.65
665285	4.215	LOC665285	0.05	0.04	0.43	0.93
665287	2.735	LOC665287	0.15	0.14	0.12	0.07
665288	1.774	LOC665288	0.04	0.03	0.09	0.74
665290	32.387	LOC665290	0.00	0.00	0.00	0.00
665291	51.411	LOC665291	0.02	0.02	0.04	0.56
665292	24.774	LOC665292	0.01	0.00	0.01	1.00
